Label,Processed_Text
ham,"  (0, 8026)	0.19609779550499865
ham,"  (0, 6307)	0.5384405317042767
  (0, 6102)	0.41698512724671705
  (0, 2768)	0.37131294232606743
  (0, 4473)	0.32587668152693056
  (0, 4581)	0.3752032299021647
  (0, 4610)	0.2685532229102177
  (0, 2651)	0.2814924288621757"
ham,"  (0, 3525)	0.6107467154574395
  (0, 1574)	0.5633540043478302
  (0, 5869)	0.4685685821286115
  (0, 8005)	0.30010697956761506"
ham,"  (0, 3162)	0.6174081093789165
  (0, 7210)	0.3726606346035464
  (0, 7329)	0.5215888657416935
  (0, 7877)	0.35202910554550076
  (0, 3494)	0.2897444423507763"
ham,"  (0, 4387)	0.4454104878870745
  (0, 6081)	0.7408229401439924
  (0, 5410)	0.35606654811310373
  (0, 3463)	0.22447311541938125
  (0, 6864)	0.2749896405418663"
ham,"  (0, 2477)	0.7392790170918729
  (0, 2413)	0.40613105402606886
  (0, 8219)	0.5371443957106399"
ham,"  (0, 2649)	0.3997453906994205
  (0, 6324)	0.3587399285675833
  (0, 8009)	0.2924357777300411
  (0, 5716)	0.29670105929711643
  (0, 7548)	0.25225146862817244
  (0, 7595)	0.3014161093185884
  (0, 5356)	0.2945176221415712
  (0, 5196)	0.2216483308043994
  (0, 8331)	0.28671503180051267
  (0, 4320)	0.18421096753768162
  (0, 4822)	0.2341062625729898
  (0, 7538)	0.2036427553914161
  (0, 3494)	0.18759715583750639"
ham,"  (0, 3095)	0.7257573973726154
  (0, 7300)	0.5949926585166126
  (0, 2095)	0.3453403197865278"
ham,"  (0, 1748)	0.7285935995208821
  (0, 1865)	0.6849462509841224"
ham,"  (0, 1076)	0.6428570437750112
  (0, 1988)	0.5383441905238042
  (0, 4854)	0.5449039858526666"
ham,"  (0, 7294)	0.5433440266123646
  (0, 6912)	0.44591778053233466
  (0, 7353)	0.3671023397231976
  (0, 7053)	0.6092376169603554"
ham,"  (0, 6546)	0.7902609849569001
  (0, 4485)	0.61277041023123"
spam,"  (0, 518)	0.26488792522226695
  (0, 4629)	0.26488792522226695
  (0, 297)	0.18520948986570532
  (0, 6670)	0.26488792522226695
  (0, 4995)	0.26488792522226695
  (0, 368)	0.17627283879834224
  (0, 2576)	0.19550287755395618
  (0, 299)	0.18290737530290554
  (0, 2876)	0.26488792522226695
  (0, 898)	0.26488792522226695
  (0, 7626)	0.26488792522226695
  (0, 2917)	0.26488792522226695
  (0, 7644)	0.20443952862131926
  (0, 2129)	0.2193371454351697
  (0, 1288)	0.18520948986570532
  (0, 7814)	0.12101386554688975
  (0, 7818)	0.16703891913892294
  (0, 2000)	0.15328199822335012
  (0, 607)	0.17234960873537136
  (0, 7701)	0.14021510102662263
  (0, 784)	0.24901946905828434"
ham,"  (0, 4903)	0.7071067811865476
  (0, 1290)	0.7071067811865476"
ham,"  (0, 5307)	0.2580976230165735
  (0, 4217)	0.2580976230165735
  (0, 2176)	0.2380697689551075
  (0, 7218)	0.2316222400524176
  (0, 2754)	0.2463820794207
  (0, 4688)	0.22635422535923397
  (0, 7810)	0.476139537910215
  (0, 4520)	0.20187232833886545
  (0, 5901)	0.17458297364042827
  (0, 7987)	0.19304860477510508
  (0, 7442)	0.16627066317483577
  (0, 7353)	0.13639204708039876
  (0, 2641)	0.1484304329816877
  (0, 4320)	0.11893673813692268
  (0, 3463)	0.2601464451171875
  (0, 8005)	0.25364654812452286
  (0, 2651)	0.269862770384425
  (0, 6450)	0.1484304329816877"
ham,"  (0, 2451)	0.5973831033445944
  (0, 7548)	0.37696686105290894
  (0, 7063)	0.31421804295204364
  (0, 4457)	0.3523744684291132
  (0, 4226)	0.24990733298452622
  (0, 2654)	0.31568793003250006
  (0, 7877)	0.34061139843132465"
ham,"  (0, 4886)	0.5500252094554875
  (0, 3572)	0.5963967962679703
  (0, 3563)	0.4133903302961671
  (0, 4633)	0.4133903302961671"
ham,"  (0, 6078)	0.5129091784462543
  (0, 7497)	0.3562565555969415
  (0, 1154)	0.5441080711841114
  (0, 3789)	0.37583382772007784
  (0, 8026)	0.41557283606291273"
ham,"  (0, 586)	0.19722405037536214
  (0, 4994)	0.1801705303963002
  (0, 7358)	0.20271405757334515
  (0, 4061)	0.20271405757334515
  (0, 3514)	0.20271405757334515
  (0, 3429)	0.20271405757334515
  (0, 4749)	0.20271405757334515
  (0, 4808)	0.1856605375942832
  (0, 8263)	0.20271405757334515
  (0, 5631)	0.20271405757334515
  (0, 7076)	0.20271405757334515
  (0, 4324)	0.3437845886015597
  (0, 4478)	0.1856605375942832
  (0, 5606)	0.14428418312547717
  (0, 2392)	0.14606349043817635
  (0, 3428)	0.306282681448376
  (0, 8090)	0.15863134792217098
  (0, 6089)	0.14606349043817635
  (0, 3709)	0.4294970130934132
  (0, 5026)	0.12185535559069058
  (0, 8329)	0.12255501492964975
  (0, 6450)	0.12638704808740422"
ham,"  (0, 2638)	0.5053647619297488
  (0, 4743)	0.5053647619297488
  (0, 2703)	0.3779963606513974
  (0, 4577)	0.3485036241720158
  (0, 8005)	0.24832469572767205
  (0, 7837)	0.40399472219870003"
ham,"  (0, 5683)	0.4842611092423183
  (0, 987)	0.4819024534095512
  (0, 2095)	0.3358211104172277
  (0, 4397)	0.3741349376828399
  (0, 4226)	0.29524207074969977
  (0, 7566)	0.43970507540382325"
ham,"  (0, 1153)	0.39061449890679256
  (0, 7205)	0.37288376145312385
  (0, 3609)	0.3603036030257578
  (0, 6393)	0.2857560273067178
  (0, 2538)	0.308761751777207
  (0, 6702)	0.329992707144723
  (0, 880)	0.35054567406044707
  (0, 2457)	0.35054567406044707
  (0, 5026)	0.21658549087758872"
spam,"  (0, 804)	0.3005956902566773
  (0, 4868)	0.3005956902566773
  (0, 179)	0.3005956902566773
  (0, 1481)	0.2772700720444562
  (0, 1791)	0.24998084812388047
  (0, 3335)	0.25394445383223496
  (0, 2367)	0.25843801937078287
  (0, 8086)	0.2327906700388168
  (0, 3436)	0.24998084812388047
  (0, 1775)	0.2199023090890574
  (0, 7063)	0.1581105809378539
  (0, 5026)	0.16667242335381202
  (0, 7731)	0.18000399348721685
  (0, 2394)	0.22146778919827384
  (0, 351)	0.18000399348721685
  (0, 4951)	0.16038009830977626
  (0, 6536)	0.14647562595611827
  (0, 3265)	0.2818408057055804"
ham,"  (0, 7122)	0.2885228277162594
  (0, 1434)	0.2885228277162594
  (0, 4448)	0.2885228277162594
  (0, 2764)	0.2754262260234283
  (0, 4968)	0.2589264592243317
  (0, 6920)	0.26613403924403206
  (0, 8170)	0.23345913344468114
  (0, 7548)	0.1820666572210838
  (0, 2952)	0.23345913344468114
  (0, 7595)	0.21755204738614237
  (0, 5323)	0.39401897355083193
  (0, 3283)	0.22135646229957723
  (0, 6874)	0.14863930022796124
  (0, 2401)	0.13819900507063157
  (0, 3534)	0.3187603380000219"
ham,"  (0, 3567)	0.2962847002652805
  (0, 7925)	0.2962847002652805
  (0, 1484)	0.28283577236668717
  (0, 1326)	0.27329360616606363
  (0, 4183)	0.24639575036887695
  (0, 6580)	0.2658921270433266
  (0, 6723)	0.22340465626966002
  (0, 2768)	0.20432032386841292
  (0, 2101)	0.18886052955644816
  (0, 1737)	0.24639575036887695
  (0, 7746)	0.2341986365962359
  (0, 7442)	0.19087139596981956
  (0, 4979)	0.18517127117845322
  (0, 4397)	0.15706713199333738
  (0, 5144)	0.15052461227403957
  (0, 7405)	0.17651366773062316
  (0, 6098)	0.17230942298532725
  (0, 7814)	0.12921332710924116
  (0, 4716)	0.16652627152372207
  (0, 6217)	0.15632726925660767
  (0, 7538)	0.15093665654724214
  (0, 7443)	0.15782387517584823"
ham,"  (0, 3156)	0.4478696370783692
  (0, 3461)	0.3552044641464963
  (0, 6628)	0.326945538644776
  (0, 5196)	0.26922313399361564
  (0, 6874)	0.2501409802285281
  (0, 6334)	0.42582972717511247
  (0, 6555)	0.39806272454297986
  (0, 7566)	0.3025106552013058"
ham,"  (0, 2352)	0.3855874151404928
  (0, 5869)	0.30989157189220495
  (0, 6017)	0.27322197171089313
  (0, 4443)	0.281466403177836
  (0, 7452)	0.2602132240219011
  (0, 4573)	0.2651873744067719
  (0, 6647)	0.3311447510481398
  (0, 6401)	0.2365523715295814
  (0, 3605)	0.2954913550019658
  (0, 4577)	0.278548024112557
  (0, 8134)	0.28623071939988515
  (0, 8026)	0.22568711425838844"
ham,"  (0, 3780)	0.32299050272490704
  (0, 635)	0.38470442112339426
  (0, 2437)	0.39813654482351296
  (0, 2440)	0.39813654482351296
  (0, 2713)	0.39813654482351296
  (0, 1757)	0.3523407823595283
  (0, 6059)	0.38470442112339426"
ham,"  (0, 8094)	0.33362416440068565
  (0, 8004)	0.33362416440068565
  (0, 7291)	0.33362416440068565
  (0, 2324)	0.33362416440068565
  (0, 6896)	0.33362416440068565
  (0, 5938)	0.3184803269759523
  (0, 1774)	0.30773560332871325
  (0, 2504)	0.2350572239783224
  (0, 1912)	0.21193654369246492
  (0, 1310)	0.1972746393888631
  (0, 4397)	0.17686161526117092
  (0, 1932)	0.27744792847924643"
ham,"  (0, 3591)	0.821157483948271
  (0, 3732)	0.5707016616024042"
ham,"  (0, 4400)	0.3110008376239491
  (0, 4905)	0.3110008376239491
  (0, 4992)	0.29490419146788943
  (0, 6511)	0.304881176774529
  (0, 1420)	0.29490419146788943
  (0, 8135)	0.2559660409106032
  (0, 4889)	0.2347063877656872
  (0, 1755)	0.29490419146788943
  (0, 8132)	0.26126713226179643
  (0, 4903)	0.2632040634374425
  (0, 6574)	0.25278840831773874
  (0, 1783)	0.24984638006118315
  (0, 6401)	0.20767610244242438
  (0, 5343)	0.15843556136194406"
ham,"  (0, 1461)	0.6151410743464623
  (0, 7405)	0.5581985915188639
  (0, 4566)	0.5567906169092981"
ham,"  (0, 6809)	0.30062512795640933
  (0, 6875)	0.2403233747262759
  (0, 8000)	0.18908603465465798
  (0, 8300)	0.5000106581017352
  (0, 5172)	0.22667742653262588
  (0, 1657)	0.21562160597085292
  (0, 5606)	0.19736965523878974
  (0, 3588)	0.20242741018793273
  (0, 4824)	0.19659594187007365
  (0, 6874)	0.15487408398175706
  (0, 1203)	0.17483367277041004
  (0, 4320)	0.13853429451705693
  (0, 4822)	0.1760576276270841
  (0, 4589)	0.46868851212551343
  (0, 2359)	0.15886576608707673"
ham,"  (0, 1371)	0.4532027309614794
  (0, 7250)	0.4084727168574716
  (0, 4446)	0.42974606102778706
  (0, 6532)	0.41310328885232817
  (0, 5648)	0.3094477347003333
  (0, 7497)	0.24752134356204208
  (0, 4320)	0.2381331934482697
  (0, 3265)	0.2422585109977082"
ham,"  (0, 2797)	0.573531914485049
  (0, 3385)	0.48452207899220395
  (0, 7410)	0.3955122434993587
  (0, 7967)	0.5290269967386266"
spam,"  (0, 6117)	0.6152153118493078
  (0, 2856)	0.45373139997382594
  (0, 2181)	0.5309011963977983
  (0, 4951)	0.36576202154862575"
ham,"  (0, 6756)	0.6626304801945555
  (0, 857)	0.7489464912242617"
spam,"  (0, 12)	0.3730023071101502
  (0, 6506)	0.3730023071101502
  (0, 2986)	0.3730023071101502
  (0, 482)	0.30260021155421085
  (0, 2226)	0.3426817749149641
  (0, 408)	0.32033658589030317
  (0, 6570)	0.30561818614868086
  (0, 6297)	0.2878818118125885
  (0, 4886)	0.2405248127158852
  (0, 8005)	0.1920000591427429"
ham,"  (0, 5882)	0.4933832945008593
  (0, 7676)	0.6182023904874111
  (0, 4822)	0.42110131014077457
  (0, 6864)	0.44392839028479786"
ham,"  (0, 362)	0.5934212471543922
  (0, 7316)	0.5325487191789188
  (0, 2095)	0.282370230055268
  (0, 5648)	0.3553550425714478
  (0, 4539)	0.27056622281623444
  (0, 8005)	0.2915936403544395"
ham,"  (0, 1028)	0.5361137790711419
  (0, 5695)	0.4744471483656021
  (0, 5448)	0.43086764553478135
  (0, 5692)	0.3732586763814961
  (0, 4320)	0.25879976458881715
  (0, 5338)	0.30908839137668664"
ham,"  (0, 4589)	1.0"
ham,"  (0, 7402)	0.7071067811865476
  (0, 2899)	0.7071067811865476"
ham,"  (0, 4054)	0.5471969425964192
  (0, 3188)	0.5223586292419975
  (0, 5176)	0.2896224417306215
  (0, 7665)	0.35001241355003637
  (0, 4192)	0.4704541636295971"
ham,"  (0, 4662)	0.6317541452158792
  (0, 3319)	0.5827313000023945
  (0, 6859)	0.5111858096622725"
ham,"  (0, 6126)	0.5357592533656179
  (0, 7623)	0.5357592533656179
  (0, 1180)	0.48252322703023587
  (0, 5144)	0.2851299650333306
  (0, 7405)	0.3343595120265766"
ham,"  (0, 7760)	0.30406729751640627
  (0, 2447)	0.30406729751640627
  (0, 7864)	0.30406729751640627
  (0, 6855)	0.30406729751640627
  (0, 7788)	0.30406729751640627
  (0, 5175)	0.30406729751640627
  (0, 4926)	0.29026510267827654
  (0, 4608)	0.29026510267827654
  (0, 4717)	0.22402554105466382
  (0, 1812)	0.18208287615528446
  (0, 7656)	0.21547069715958586
  (0, 8140)	0.2274324221091709
  (0, 7010)	0.2086397862336259
  (0, 4918)	0.2274324221091709"
ham,"  (0, 7257)	0.426032283751521
  (0, 7546)	0.426032283751521
  (0, 3404)	0.426032283751521
  (0, 6644)	0.293795306057222
  (0, 4443)	0.29687343261513344
  (0, 3601)	0.2725099069058278
  (0, 865)	0.3055691513294026
  (0, 2803)	0.33675778705836534"
ham,"  (0, 7001)	1.0"
ham,"  (0, 3476)	0.5633335317047286
  (0, 8073)	0.8262295879821041"
ham,"  (0, 4362)	0.2845020432789024
  (0, 2520)	0.2845020432789024
  (0, 5393)	0.2845020432789024
  (0, 4302)	0.2845020432789024
  (0, 4280)	0.2845020432789024
  (0, 6367)	0.2624252595550443
  (0, 6118)	0.2553181226295823
  (0, 5633)	0.15279671388322594
  (0, 6004)	0.2403484758311862
  (0, 8160)	0.24951116894005618
  (0, 7415)	0.1860521359029123
  (0, 4914)	0.5084822040191621
  (0, 3534)	0.15715908546145366"
ham,"  (0, 1888)	0.6090207191619759
  (0, 5715)	0.6703491364466692
  (0, 4633)	0.42394079645232846"
ham,"  (0, 2508)	0.47146557134316774
  (0, 3352)	0.3638753978147577
  (0, 2949)	0.39481678519712987
  (0, 8359)	0.3862937306253714
  (0, 5176)	0.2614047176026865
  (0, 2100)	0.39481678519712987
  (0, 2757)	0.3405863318617057"
ham,"  (0, 4585)	0.3289747523339421
  (0, 6906)	0.3289747523339421
  (0, 3286)	0.3289747523339421
  (0, 3921)	0.2952288679209726
  (0, 6374)	0.28851418450495997
  (0, 2909)	0.2952288679209726
  (0, 3313)	0.2523914240648393
  (0, 7441)	0.20191586491107238
  (0, 4433)	0.24237643274005455
  (0, 2135)	0.2600385318655012
  (0, 6335)	0.30344697624424116
  (0, 3563)	0.15219968927873234
  (0, 4633)	0.15219968927873234
  (0, 4226)	0.1376222436067072
  (0, 2651)	0.17198538485894324"
ham,"  (0, 3673)	0.3302568089706521
  (0, 1792)	0.3302568089706521
  (0, 7529)	0.3302568089706521
  (0, 8018)	0.3302568089706521
  (0, 2145)	0.3046295478763299
  (0, 5687)	0.2790022867820076
  (0, 972)	0.2896385611399611
  (0, 6516)	0.2610519352443723
  (0, 6644)	0.22774776459336302
  (0, 7115)	0.2707521514407314
  (0, 3287)	0.20979741305572772
  (0, 8317)	0.19076907488089348
  (0, 7877)	0.1883033398754708"
ham,"  (0, 7582)	0.6186072600104295
  (0, 5900)	0.42239811586087916
  (0, 2243)	0.4838467183311188
  (0, 3835)	0.4525452935781955"
ham,"  (0, 3545)	0.528919818516043
  (0, 7446)	0.49664988077724903
  (0, 1310)	0.39566575411416977
  (0, 7405)	0.3986427011641401
  (0, 4566)	0.39763718303841245"
ham,"  (0, 6776)	0.536889055654053
  (0, 4726)	0.4342416269445987
  (0, 1723)	0.46799653712479955
  (0, 3474)	0.41973791220587137
  (0, 7443)	0.35774806448625224"
ham,"  (0, 4826)	0.42782412201304515
  (0, 1411)	0.3326410083173056
  (0, 6102)	0.3470747160577525
  (0, 6799)	0.34079497742170417
  (0, 6795)	0.304563726124639
  (0, 3807)	0.24620562718674527
  (0, 4457)	0.26435751174018524
  (0, 2401)	0.21466680519519607
  (0, 7388)	0.4476286403386926"
ham,"  (0, 5510)	0.4534721593048645
  (0, 3520)	0.4534721593048645
  (0, 8207)	0.37176693838029756
  (0, 1812)	0.2715501328061165
  (0, 7983)	0.3213432128544172
  (0, 1834)	0.35118297177976093
  (0, 3230)	0.31115590250267794
  (0, 7538)	0.23101284508262293"
ham,"  (0, 5343)	1.0"
spam,"  (0, 5239)	0.33641444770595336
  (0, 5951)	0.33641444770595336
  (0, 539)	0.29503887257902317
  (0, 5040)	0.30190540715923675
  (0, 755)	0.29503887257902317
  (0, 5019)	0.28420428486853055
  (0, 4072)	0.2659192489975581
  (0, 5694)	0.2580992034498191
  (0, 3566)	0.21444040373093695
  (0, 5225)	0.2122877223251627
  (0, 6217)	0.1775007346017329
  (0, 4398)	0.22552195410672424
  (0, 4951)	0.17949087077675213
  (0, 607)	0.20895265336385713
  (0, 8146)	0.2025140969289913"
spam,"  (0, 3978)	0.2279545531472489
  (0, 832)	0.23325981278378535
  (0, 2048)	0.23975292581308313
  (0, 413)	0.23975292581308313
  (0, 92)	0.23325981278378535
  (0, 2996)	0.20545598974336707
  (0, 531)	0.23325981278378535
  (0, 2138)	0.4559091062944978
  (0, 4560)	0.21958347452126714
  (0, 1900)	0.19441346132314968
  (0, 2280)	0.21309036149196936
  (0, 7793)	0.19441346132314968
  (0, 3499)	0.21615618048141466
  (0, 6559)	0.19441346132314968
  (0, 7063)	0.1367167906090451
  (0, 6807)	0.1629606661619864
  (0, 5708)	0.14305218852402488
  (0, 3712)	0.1629606661619864
  (0, 5163)	0.1888540658585113
  (0, 8274)	0.14579935620474285
  (0, 7388)	0.12980498881157487"
ham,"  (0, 5288)	0.8043696400136068
  (0, 7497)	0.43931477110539907
  (0, 7814)	0.399990017516677"
ham,"  (0, 2427)	0.759323513287407
  (0, 2359)	0.44713188314780233
  (0, 8026)	0.47275879816410527"
ham,"  (0, 1499)	0.7740912128723496
  (0, 8238)	0.6330740826742274"
ham,"  (0, 5787)	0.7235333623285303
  (0, 7123)	0.6902894129258913"
ham,"  (0, 5794)	0.5372815264703639
  (0, 3849)	0.46192935576336736
  (0, 1938)	0.4160875574753385
  (0, 7548)	0.33904094274058644
  (0, 8224)	0.374395596595175
  (0, 8005)	0.26400786448066427"
spam,"  (0, 713)	0.4517204383362853
  (0, 4097)	0.4312159856930464
  (0, 6004)	0.38161525170308913
  (0, 2040)	0.3406063464166113
  (0, 1979)	0.3406063464166113
  (0, 4951)	0.4820226680365677"
ham,"  (0, 3588)	0.674628947910367
  (0, 4433)	0.7381570176062484"
ham,"  (0, 3559)	0.2611285563287904
  (0, 4444)	0.18848628779888407
  (0, 6393)	0.19102992613353817
  (0, 4823)	0.23434226341032385
  (0, 5172)	0.39379242543805504
  (0, 1149)	0.21715926108153996
  (0, 3252)	0.20222609160544242
  (0, 7526)	0.3679598788197748
  (0, 8393)	0.16645097565419328
  (0, 4597)	0.17429324391516654
  (0, 1734)	0.1602736925251494
  (0, 3701)	0.20424298777239985
  (0, 3688)	0.18007636287874065
  (0, 8220)	0.14735741921600926
  (0, 4589)	0.2714076838734748
  (0, 4645)	0.34710623664557305
  (0, 959)	0.193816166685299
  (0, 3494)	0.12254543920950374"
ham,"  (0, 857)	1.0"
ham,"  (0, 1016)	0.536735275999298
  (0, 4501)	0.536735275999298
  (0, 7286)	0.48167753538019575
  (0, 8393)	0.3421307558780226
  (0, 7538)	0.2734296706436738"
ham,"  (0, 2432)	0.6212702487931907
  (0, 2958)	0.524851616725729
  (0, 8073)	0.42629277452807635
  (0, 3128)	0.39601581883807374"
ham,"  (0, 7340)	0.34483924731901555
  (0, 4306)	0.2810158493496758
  (0, 2856)	0.2654672713951762
  (0, 6763)	0.33355466707679615
  (0, 1617)	0.3049973481823153
  (0, 2706)	0.29342024418314727
  (0, 4394)	0.24989198975991128
  (0, 1310)	0.23716838336015666
  (0, 6874)	0.2066314894865617
  (0, 4916)	0.28768023972616347
  (0, 3807)	0.22034380895995764
  (0, 4455)	0.30243080748703166
  (0, 4914)	0.23895281305074473"
ham,"  (0, 5921)	0.6761751302121085
  (0, 5474)	0.6084224022814888
  (0, 2095)	0.415462842724425"
spam,"  (0, 824)	0.530656046576244
  (0, 8156)	0.530656046576244
  (0, 5278)	0.3025654677851011
  (0, 8238)	0.38060993024343764
  (0, 4979)	0.33164808920297206
  (0, 8202)	0.30067937091897107"
ham,"  (0, 3310)	0.6796097822268006
  (0, 3563)	0.44626693984509436
  (0, 7210)	0.5822167657350101"
ham,"  (0, 3513)	0.4695503787219354
  (0, 6333)	0.4695503787219354
  (0, 6053)	0.4036973044027279
  (0, 1786)	0.4036973044027279
  (0, 5356)	0.3459473560780675
  (0, 6449)	0.33678224915026556"
spam,"  (0, 5753)	0.2580461205104938
  (0, 232)	0.2580461205104938
  (0, 6205)	0.2370701223580996
  (0, 5229)	0.2370701223580996
  (0, 2612)	0.2370701223580996
  (0, 4141)	0.2370701223580996
  (0, 7902)	0.2370701223580996
  (0, 7903)	0.2370701223580996
  (0, 521)	0.22836429654005225
  (0, 4777)	0.20738829838765802
  (0, 3353)	0.20555367799118773
  (0, 8132)	0.19915904885229865
  (0, 5068)	0.1951181260533111
  (0, 353)	0.23240521933903976
  (0, 641)	0.22479995002375272
  (0, 4067)	0.22479995002375272
  (0, 1743)	0.22836429654005225
  (0, 2160)	0.20063553526409691
  (0, 5692)	0.17965953711170266
  (0, 7814)	0.11788819179338114
  (0, 4951)	0.14422480104146063"
ham,"  (0, 1029)	0.3176168798849064
  (0, 2206)	0.3176168798849064
  (0, 923)	0.3176168798849064
  (0, 1821)	0.292970451748741
  (0, 4620)	0.2394895511398243
  (0, 4409)	0.2785532155123654
  (0, 8135)	0.458520718480069
  (0, 4036)	0.28503607409308696
  (0, 1411)	0.23574321782075608
  (0, 5149)	0.24842560854570336
  (0, 4843)	0.2603896459569215"
ham,"  (0, 5687)	0.3162369665308879
  (0, 7856)	0.6324739330617758
  (0, 1156)	0.3282927212594416
  (0, 8340)	0.5112032523988885
  (0, 7153)	0.3162369665308879
  (0, 3494)	0.17567074287120638"
ham,"  (0, 547)	0.385098596769712
  (0, 658)	0.385098596769712
  (0, 5259)	0.385098596769712
  (0, 3851)	0.3310896391317152
  (0, 3773)	0.32533285072962637
  (0, 7441)	0.2363631728305554
  (0, 3476)	0.18016242151844766
  (0, 4726)	0.2489943964565264
  (0, 2641)	0.22146794996053956
  (0, 4610)	0.1920722219283238
  (0, 4226)	0.1611009128245928
  (0, 3732)	0.2115581470515438
  (0, 3494)	0.18072353841181496"
ham,"  (0, 2021)	0.5368939679893548
  (0, 6452)	0.41744479023558323
  (0, 4431)	0.3526164220978636
  (0, 2095)	0.2676204083232746
  (0, 1203)	0.32708694891892925
  (0, 5144)	0.2857338578059826
  (0, 7443)	0.2995897084643243
  (0, 5343)	0.2512806938267999"
ham,"  (0, 7408)	0.5847767526135215
  (0, 4997)	0.5847767526135215
  (0, 8166)	0.3753727822042911
  (0, 3737)	0.3167368573055366
  (0, 3476)	0.2735787579655819"
ham,"  (0, 456)	0.7805537145045047
  (0, 4822)	0.47885855456404935
  (0, 8005)	0.4017840010429104"
ham,"  (0, 910)	0.420919527443203
  (0, 3667)	0.44278923386403324
  (0, 2424)	0.46647104211519597
  (0, 4437)	0.4230327610949494
  (0, 3873)	0.47980464326581884"
ham,"  (0, 6546)	0.6022680550658674
  (0, 8390)	0.561554519275483
  (0, 7877)	0.5673885015828734"
ham,"  (0, 3573)	0.28602759365602215
  (0, 3576)	0.2730442553984484
  (0, 8000)	0.1799045337756104
  (0, 2388)	0.4573078573938661
  (0, 5857)	0.24163726695450682
  (0, 6644)	0.19724694025299142
  (0, 1769)	0.19530568820431876
  (0, 3123)	0.21944210360374913
  (0, 4225)	0.19626160552201752
